No.,Time,Source,Destination,Protocol,Length,Info
9,5.092917,192.168.137.174,23.205.106.172,HTTP,371,GET /livearea/n/info/np/LA-PN.DC.US-STORE/af3a2839f5df9b4de4d989ba7cf86ec426cd0a6a9afa2f0daeab4e4b1b6d880b/LA-PN.DC.US-STORE-0.pkg?country=US HTTP/1.1 
11,5.556046,23.205.106.172,192.168.137.174,HTTP,302,HTTP/1.1 304 Not Modified 
22,9.202407,192.168.137.174,23.205.104.24,HTTP,312,GET /update/psp2/list/us/psp2-updatelist.xml?ver=03730000&sid=a4a0e00a1cae3f736bf9a91577340374f548e7e07c04e971b38e934bc4bd324a&nd=2 HTTP/1.1 
26,9.314158,23.205.104.24,192.168.137.174,HTTP/XML,1440,HTTP/1.1 200 OK 
122,16.851847,192.168.137.174,23.73.246.238,HTTP,202,GET /cdn/video/US/g?country=us HTTP/1.1 
124,16.976237,23.73.246.238,192.168.137.174,HTTP,369,HTTP/1.1 200 OK  (text/plain)
130,17.269082,23.73.246.238,192.168.137.174,HTTP,369,[TCP Spurious Retransmission] HTTP/1.1 200 OK  (text/plain)
138,17.369085,192.168.137.174,23.73.246.238,HTTP,202,GET /cdn/comic/US/g?country=us HTTP/1.1 
140,17.499371,23.73.246.238,192.168.137.174,HTTP,369,HTTP/1.1 200 OK  (text/plain)
177,18.495917,192.168.137.174,23.205.104.54,HTTP,322,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=90&ref=99&caller=NPXS19999 HTTP/1.1 
187,18.745711,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
195,18.830199,192.168.137.174,23.205.104.54,HTTP,332,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20001&catid=STORE-MSF74515-PSTVGAMES HTTP/1.1 
214,19.474261,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/c/cf3fd44b823fc3970b39125fc09025539d562123-1098100.png?country=us HTTP/1.1 
246,19.720274,104.121.100.150,192.168.137.174,HTTP,798,HTTP/1.1 200 OK  (PNG)
252,19.938962,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/8/8ba3c2fd8e3858e8b0cfa81c46b617046a701f16-953585.png?country=us HTTP/1.1 
256,20.045002,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
265,20.129739,104.121.100.150,192.168.137.174,HTTP,562,HTTP/1.1 200 OK  (PNG)
270,20.147974,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/7/751b70568030338237c24d48d3344da28d241b03-1096632.png?country=us HTTP/1.1 
306,20.492911,104.121.100.150,192.168.137.174,HTTP,309,HTTP/1.1 200 OK  (PNG)
314,20.513211,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/7/7590832328221431d3712937b358f65060da4b61-1089706.png?country=us HTTP/1.1 
332,20.623844,104.121.100.150,192.168.137.174,HTTP,1145,HTTP/1.1 200 OK  (PNG)
345,21.249534,192.168.137.174,23.205.106.172,HTTP,268,GET /cdn/STORE/MSF74515/fcMgYElYoLfTZZnCzpjkgerWrwRRGicR.png?country=us HTTP/1.1 
350,21.406408,23.205.106.172,192.168.137.174,HTTP,181,HTTP/1.1 200 OK  (PNG)
361,21.539605,192.168.137.174,23.205.106.172,HTTP,268,GET /cdn/STORE/MSF74515/bKQBpaSypgXAHQKhUlygXcqANblsOaYq.png?country=us HTTP/1.1 
374,21.835158,23.205.106.172,192.168.137.174,HTTP,1073,HTTP/1.1 200 OK  (PNG)
376,21.847235,192.168.137.174,23.205.106.172,HTTP,268,GET /cdn/STORE/MSF74515/HOtpnVcdTFcuTBkoQxKasmzliZDCcktu.png?country=us HTTP/1.1 
384,21.89417,23.205.106.172,192.168.137.174,HTTP,1115,HTTP/1.1 200 OK  (PNG)
387,21.907425,192.168.137.174,23.205.106.172,HTTP,268,GET /cdn/STORE/MSF74515/AMpNxLArNmEhpcGqlQkVYbdSqFjbWMTa.png?country=us HTTP/1.1 
400,22.140129,23.205.106.172,192.168.137.174,HTTP,1089,HTTP/1.1 200 OK  (PNG)
436,23.825277,192.168.137.174,23.205.104.54,HTTP,342,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=100&mtrid=1080736540%2C1080692482%2C1080735578 HTTP/1.1 
438,24.02538,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
447,27.280348,192.168.137.174,23.205.104.54,HTTP,336,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMP HTTP/1.1 
449,27.321966,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
463,28.017361,192.168.137.174,23.205.106.172,HTTP,268,GET /cdn/STORE/MSF74515/KFPysyunbHMxvUOUlImMaXGxiJAvgpBs.png?country=us HTTP/1.1 
471,28.28135,23.205.106.172,192.168.137.174,HTTP,239,HTTP/1.1 200 OK  (PNG)
488,32.15049,192.168.137.174,23.205.104.54,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
490,32.187326,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
568,33.640718,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP4395/PCSE00890_00/PeUPQS9yYcCVSvtQoORcqiEPfKLvMq4U.png?country=us HTTP/1.1 
599,33.718154,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
625,33.740715,23.205.106.172,192.168.137.174,HTTP,367,HTTP/1.1 200 OK  (PNG)
629,33.773603,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP2103/PCSE00349_00/xXeukDjDTbcwxepvvZUrlORtJWNOZVfj.png?country=us HTTP/1.1 
636,34.07536,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
664,34.111885,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP1012/PCSE00726_00/tSpcpJpVmuo3kwrTjgyTxqsgSW6jFIsz.png?country=us HTTP/1.1 
723,34.327092,23.205.106.172,192.168.137.174,HTTP,1105,HTTP/1.1 200 OK  (PNG)
726,34.373188,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP4176/PCSE00232_00/Qf6KjZTxzVSM2FsDoks70MXsf9NoUNgo.png?country=us HTTP/1.1 
778,34.557506,23.205.106.172,192.168.137.174,HTTP,271,HTTP/1.1 200 OK  (PNG)
787,34.593355,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP0700/PCSE00871_00/tfMreijYldSXCRreAIJJCpiCZKbODBAh.png?country=us HTTP/1.1 
808,34.830368,23.205.106.172,192.168.137.174,HTTP,1104,HTTP/1.1 200 OK  (PNG)
870,37.472576,192.168.137.174,23.205.104.54,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP4395-PCSE00890_00-10SECNINJAVITAUS-U001 HTTP/1.1 
876,37.638723,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
880,37.780437,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP4433/PCSE00491_00/pAW58EYvFmu2nsB6vcHCDBaaURlaaWd7.png?country=us HTTP/1.1 
930,38.055579,23.205.106.172,192.168.137.174,HTTP,548,HTTP/1.1 200 OK  (PNG)
935,38.090722,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP9000/PCSA00126_00/wWFtCnpTYXlcmtjSMTelGHqcwBRmPvJw.png?country=us HTTP/1.1 
958,38.342489,23.205.106.172,192.168.137.174,HTTP,223,HTTP/1.1 200 OK  (PNG)
959,38.362468,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP0005/PCSE00120_00/dVhQ1R9WySpwRDPYLVru35wiHLNgfYv0.png?country=us HTTP/1.1 
1022,38.562259,23.205.106.172,192.168.137.174,HTTP,1007,HTTP/1.1 200 OK  (PNG)
1032,38.611248,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP9000/PCSA00080_00/HhiNrVTACncVGUiSjLonfSnvrXDGxCOg.png?country=us HTTP/1.1 
1053,38.774318,23.205.106.172,192.168.137.174,HTTP,388,HTTP/1.1 200 OK  (PNG)
1055,38.79379,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP0102/PCSE00005_00/fNVTtIlZkuHCnsldOhBmNzUcfswaQtIO.png?country=us HTTP/1.1 
1073,39.017874,23.205.106.172,192.168.137.174,HTTP,1085,HTTP/1.1 200 OK  (PNG)
1081,39.044576,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP0700/PCSE00789_00/Mp3n4n8bJYERHM61wl7oipCSFoE3hKV9.png?country=us HTTP/1.1 
1136,39.156942,23.205.106.172,192.168.137.174,HTTP,1162,HTTP/1.1 200 OK  (PNG)
1138,39.196945,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP0613/PCSE01023_00/QCnZ4bifgNUd2zhIe49aXsmNg3rAQ7B3.png?country=us HTTP/1.1 
1174,39.294666,23.205.106.172,192.168.137.174,HTTP,657,HTTP/1.1 200 OK  (PNG)
1181,39.324953,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP9012/PCSE00383_00/KBiYOPWB37rvlJQYofoXnj6sqisxaeVp.png?country=us HTTP/1.1 
1253,39.650353,23.205.106.172,192.168.137.174,HTTP,517,HTTP/1.1 200 OK  (PNG)
1255,39.768166,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP4427/PCSE00404_00/8AH6knvaxqvD5J7V4QUdlmyELNPuSkG6.png?country=us HTTP/1.1 
1311,39.851346,23.205.106.172,192.168.137.174,HTTP,330,HTTP/1.1 200 OK  (PNG)
1314,39.898385,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP3643/PCSE00249_00/5niODPvpr6UEOqQBL1irjETQoVCRIqWM.png?country=us HTTP/1.1 
1397,40.023568,23.205.106.172,192.168.137.174,HTTP,966,HTTP/1.1 200 OK  (PNG)
1407,40.098814,192.168.137.174,23.205.104.54,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
1409,40.243395,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
1419,41.032856,192.168.137.174,23.205.104.54,HTTP,334,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=UP2103-PCSE00349_00--STORE HTTP/1.1 
1422,41.076583,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
1466,41.971538,192.168.137.174,23.220.124.187,HTTP,258,GET /np/resource/title/NPWR01196_00/rating/NPWR01196_00-rating.xml HTTP/1.1 
1467,41.971538,192.168.137.174,23.205.106.188,HTTP,273,GET /cdn/UP2103/PCSE00349_00/6Wn43Zeid2HIeZRo3uU6gw21jB3PMIBR.png?country=us HTTP/1.1 
1473,42.174833,23.220.124.187,192.168.137.174,HTTP/XML,516,HTTP/1.1 200 OK 
1518,42.209131,23.205.106.188,192.168.137.174,HTTP,1275,HTTP/1.1 200 OK  (PNG)
1535,43.471002,192.168.137.174,23.205.104.54,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
1539,43.646123,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
1552,43.988804,192.168.137.174,23.205.106.188,HTTP,273,GET /cdn/UP1024/PCSE00844_00/sKeqIrsugHspz7nvyN0LikIJsUdmHcki.png?country=us HTTP/1.1 
1639,44.402119,23.205.106.188,192.168.137.174,HTTP,1478,HTTP/1.1 200 OK  (PNG)
1706,46.119173,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/c/cdc4bfd5f76914e72e4bf7d1b8bd25330eda09bb-1125190.png?country=us HTTP/1.1 
1741,46.223559,192.168.137.174,23.205.104.54,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP1012-PCSE00726_00-BOYANDBLOBVITA00-U002 HTTP/1.1 
1753,46.418589,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
1926,46.946238,104.121.100.150,192.168.137.174,HTTP,864,HTTP/1.1 200 OK  (PNG)
1937,47.318127,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/1/1c59faf4caea65aa590c61afc3efcee5152d8bb7-1125189.png?country=us HTTP/1.1 
1940,47.338569,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/d/dd9929544c69f2bd3077c09700edbdf70969b626-1125188.png?country=us HTTP/1.1 
2041,47.433149,192.168.137.174,23.205.104.54,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
2082,47.507964,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
2188,47.630869,104.121.100.150,192.168.137.174,HTTP,449,HTTP/1.1 200 OK  (PNG)
2203,48.140645,192.168.137.174,23.205.106.188,HTTP,273,GET /cdn/UP4252/PCSE00628_00/ozh3OrmaCUw2KOYKtgMPPbLSiLrXSqav.png?country=us HTTP/1.1 
2267,48.271998,23.205.106.188,192.168.137.174,HTTP,123,HTTP/1.1 200 OK  (PNG)
2280,48.50997,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/2/282d0b71b89d7b7539c54a54c51fa0060b3b5206-505753.png?country=us HTTP/1.1 
2546,49.176889,192.168.137.174,23.205.104.54,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP4176-PCSE00232_00-AMEN000000000001-U001 HTTP/1.1 
2617,49.2631,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
2621,49.305201,104.121.100.150,192.168.137.174,HTTP,974,HTTP/1.1 200 OK  (PNG)
2632,49.606844,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/2/234dfa5615701249084e6d7361ca23b0c696d7f7-505752.png?country=us HTTP/1.1 
2995,50.29175,104.121.100.150,192.168.137.174,HTTP,1407,HTTP/1.1 200 OK  (PNG)
3002,50.462298,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/9/9e602736cda2846f2766dfd0d1eedd02bb0688ed-505751.png?country=us HTTP/1.1 
3096,50.98957,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/e/e78f41af3fa364d29348c1a8b28a65d2553073d4-505750.png?country=us HTTP/1.1 
3242,51.237112,192.168.137.174,23.205.104.54,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
3280,51.516194,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
3409,51.870768,192.168.137.174,23.205.104.54,HTTP,334,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=UP0700-PCSE00871_00--STORE HTTP/1.1 
3458,52.016645,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
3590,52.551918,104.121.100.150,192.168.137.174,HTTP,1047,HTTP/1.1 200 OK  (PNG)
3593,52.704338,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP4252/PCSE00628_00/ozh3OrmaCUw2KOYKtgMPPbLSiLrXSqav.png?country=us HTTP/1.1 
3647,52.814382,23.205.106.172,192.168.137.174,HTTP,123,HTTP/1.1 200 OK  (PNG)
3702,53.087015,192.168.137.174,23.205.106.188,HTTP,273,GET /cdn/UP1023/PCSE00428_00/2SgfHRQS1i93Obpt0s4UIiQIMC3oALQl.png?country=us HTTP/1.1 
3782,53.287226,23.205.106.188,192.168.137.174,HTTP,931,HTTP/1.1 200 OK  (PNG)
3804,55.851246,192.168.137.174,23.205.104.54,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
3806,56.030162,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
3809,56.094812,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP4064/PCSE00210_00/bHIQ6YtJyOqhOjSdnXsSue8fNuDgV82m.png?country=us HTTP/1.1 
3854,56.292764,23.205.106.172,192.168.137.174,HTTP,166,HTTP/1.1 200 OK  (PNG)
3909,57.392332,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/0/0015d7228bf93782c7be582d5d5668af5337ad88-1135490.png?country=us HTTP/1.1 
4076,58.002649,192.168.137.174,23.205.104.45,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP1024-PCSE00844_00-ACQUIRESTIIM0001-U001 HTTP/1.1 
4091,58.029864,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
4312,58.205896,104.121.100.150,192.168.137.174,HTTP,902,HTTP/1.1 200 OK  (PNG)
4326,58.485931,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/2/23124c0a64f664b4b87d3eb0918cea8152fc720e-1135489.png?country=us HTTP/1.1 
4584,59.71408,104.121.100.150,192.168.137.174,HTTP,459,HTTP/1.1 200 OK  (PNG)
4588,59.71491,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/6/63ca225d3a654f15a65c8d484d33f09ef3cf123d-1135488.png?country=us HTTP/1.1 
4633,60.015768,192.168.137.174,23.205.104.45,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
4645,60.292964,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
4872,61.157465,104.121.100.150,192.168.137.174,HTTP,741,HTTP/1.1 200 OK  (PNG)
4880,61.485569,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP2150/PCSE00887_00/xGhSY7PSaVeApARdwBJfsbEFW2iTarPL.png?country=us HTTP/1.1 
4914,61.655709,23.205.106.172,192.168.137.174,HTTP,487,HTTP/1.1 200 OK  (PNG)
4932,61.813939,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/e/ed52625018fe0d118547b6f88a4329a287e3c2e6-1044407.png?country=us HTTP/1.1 
4936,61.820125,192.168.137.174,23.205.104.45,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP4252-PCSE00628_00-AETERNOBLADE0001-U001 HTTP/1.1 
5029,62.045783,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
5047,62.26601,23.205.104.45,192.168.137.174,HTTP,231,[TCP Spurious Retransmission] HTTP/1.1 404 Not Found 
5222,62.931681,104.121.100.150,192.168.137.174,HTTP,1295,HTTP/1.1 200 OK  (PNG)
5234,63.401314,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/0/03a07a1827ec873a009061abcea67b28344efddf-1044406.png?country=us HTTP/1.1 
5243,63.675388,192.168.137.174,23.205.104.45,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
5277,63.930111,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
5495,64.693742,104.121.100.150,192.168.137.174,HTTP,253,HTTP/1.1 200 OK  (PNG)
5592,65.388285,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP9000/NPUJ00553_00/VaqO2MqVJXHcNPY1BbgYbK2HW9uGDmBX_160.png?country=us HTTP/1.1 
5593,65.388285,192.168.137.174,23.205.104.45,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP1023-PCSE00428_00-APP0000000000000-U003 HTTP/1.1 
5601,65.706256,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
5617,65.73477,23.205.106.152,192.168.137.174,HTTP,1050,HTTP/1.1 200 OK  (PNG)
5629,65.873409,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/0/062d6ead7c598aac08b3e1bbd606edc3ed79b500-886984.png?country=us HTTP/1.1 
5849,66.635667,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/b/b189502070c48f66b4741bf5c7cc682dadd2c947-886983.png?country=us HTTP/1.1 
5850,66.635964,192.168.137.174,23.205.104.45,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
5855,66.794606,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
6185,68.399004,104.121.100.150,192.168.137.174,HTTP,69,HTTP/1.1 200 OK  (PNG)
6198,68.532961,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP0031/PCSE00647_00/A2EkuZhkhoocl3DUXyKJFVSfz51Oc942.png?country=us HTTP/1.1 
6274,68.926743,23.205.106.172,192.168.137.174,HTTP,1254,HTTP/1.1 200 OK  (PNG)
6303,69.246403,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/f/f76bedac7e985ccaeb377ca2a057391286db3f93-379723.png?country=us HTTP/1.1 
6337,69.523596,192.168.137.174,23.205.104.45,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP4064-PCSE00210_00-000000000000BASE-UG01 HTTP/1.1 
6352,69.702468,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
6421,69.972732,104.121.100.150,192.168.137.174,HTTP,571,HTTP/1.1 200 OK  (PNG)
6509,70.444136,192.168.137.174,104.121.100.150,HTTP,279,GET /nsx/material/3/3f0e70a3b2580f0fd1710962f29425578dc68d75-379721.png?country=us HTTP/1.1 
6548,70.529339,192.168.137.174,23.205.104.45,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
6581,70.600606,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
6636,70.715867,104.121.100.150,192.168.137.174,HTTP,1403,HTTP/1.1 200 OK  (PNG)
6642,70.776134,192.168.137.174,23.205.106.172,HTTP,273,GET /cdn/UP4329/PCSE00322_00/4FIxR1QlmVUy1QClgHSgwSjUIqfuS0ZD.png?country=us HTTP/1.1 
6676,71.163689,23.205.106.172,192.168.137.174,HTTP,1263,HTTP/1.1 200 OK  (PNG)
6742,71.974639,192.168.137.174,23.205.104.45,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP2150-PCSE00887_00-1ALONEWITHYOUPSV-U001 HTTP/1.1 
6746,72.02521,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
6749,72.351125,23.205.104.45,192.168.137.174,HTTP,231,[TCP Spurious Retransmission] HTTP/1.1 404 Not Found 
6871,73.775557,192.168.137.174,23.205.104.45,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
6879,73.897509,192.168.137.174,23.205.106.152,HTTP,277,GET /cdn/UP9000/NPUJ01224_00/l02WJlE87e140yYqrqvTqj01QMTMKP7c_160.png?country=us HTTP/1.1 
6886,73.92831,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
6914,74.169926,23.205.106.152,192.168.137.174,HTTP,573,HTTP/1.1 200 OK  (PNG)
6969,76.329501,192.168.137.174,23.205.104.45,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP9000-NPUJ00553_00-0000000000000001-UG01 HTTP/1.1 
6977,76.520126,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
7072,77.078234,192.168.137.174,23.205.104.45,HTTP,338,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20101&catid=STORE-MSF74515-PSTVGAMESCOMPAD HTTP/1.1 
7076,77.213598,23.205.104.45,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
7112,78.067129,192.168.137.174,23.205.106.172,HTTP,277,GET /cdn/UP9000/NPUJ01252_00/ah8kqmnEmFu0vbusYTtciQvokhNoo15A_160.png?country=us HTTP/1.1 
7142,78.539177,23.205.106.172,192.168.137.174,HTTP,1015,HTTP/1.1 200 OK  (PNG)
7178,79.801461,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/d/d681678060811ce7037a7a086d9f983adeafdaf8-1097722.png?country=us HTTP/1.1 
7321,80.648829,192.168.137.174,23.205.104.54,HTTP,349,GET /nsx-e/psp2?sid=4767E86864F9EDF3C38C76D2AA51A2D5E4610F2776068FAB2000CCC5A3DAC12D&c=us&l=1&e=20201&skuid=UP0031-PCSE00647_00-AMNESIAMEMORIES1-U003 HTTP/1.1 
7387,80.986923,23.205.104.54,192.168.137.174,HTTP,231,HTTP/1.1 404 Not Found 
7420,81.101749,104.121.100.150,192.168.137.174,HTTP,1376,HTTP/1.1 200 OK  (PNG)
7468,81.406932,192.168.137.174,104.121.100.150,HTTP,280,GET /nsx/material/d/d8ed96508f9229db223d75ea6dfb472b6e566abf-1097721.png?country=us HTTP/1.1 
