"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.137.22","44.227.237.70","TLSv1.1","119","Application Data"
"2","0.093402","44.227.237.70","192.168.137.22","TCP","66","5223  >  55513 [ACK] Seq=1 Ack=54 Win=412 Len=0 TSval=3472170895 TSecr=22723"
"3","1.140900","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"4","1.919439","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"5","2.908324","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"6","2.972691","192.168.137.22","44.227.237.70","TLSv1.1","311","Application Data"
"7","3.033738","192.168.137.22","23.196.34.146","TLSv1.1","119","Encrypted Alert"
"8","3.034540","192.168.137.22","23.196.34.146","TCP","66","55145  >  443 [FIN, ACK] Seq=54 Ack=1 Win=65535 Len=0 TSval=2172 TSecr=1260582717"
"9","3.034939","192.168.137.22","192.168.137.1","DNS","96","Standard query 0xd4d9 A us-prof.np.community.playstation.net"
"10","3.054269","192.168.137.1","192.168.137.22","DNS","301","Standard query response 0xd4d9 A us-prof.np.community.playstation.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net CNAME 13673-wildcard.np.community.playstation.net.edgekey.net.globalredir.akadns.net CNAME e13673.b.akamaiedge.net A 23.193.42.11"
"11","3.056363","23.196.34.146","192.168.137.22","TCP","54","443  >  55145 [RST] Seq=1 Win=0 Len=0"
"12","3.066532","44.227.237.70","192.168.137.22","TCP","66","5223  >  55513 [ACK] Seq=1 Ack=299 Win=416 Len=0 TSval=3472173868 TSecr=22729"
"13","3.069082","192.168.137.22","23.193.42.11","TCP","78","55131  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"14","3.097756","23.193.42.11","192.168.137.22","TCP","74","443  >  55131 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=542666637 TSecr=0 WS=128"
"15","3.100059","192.168.137.22","23.193.42.11","TCP","66","55131  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=542666637"
"16","3.102964","192.168.137.22","23.193.42.11","TLSv1.1","126","Client Hello"
"17","3.130471","23.193.42.11","192.168.137.22","TCP","66","443  >  55131 [ACK] Seq=1 Ack=61 Win=29056 Len=0 TSval=542666668 TSecr=0"
"18","3.130500","23.193.42.11","192.168.137.22","TLSv1.1","1514","Server Hello"
"19","3.130516","23.193.42.11","192.168.137.22","TCP","1514","443  >  55131 [ACK] Seq=1449 Ack=61 Win=29056 Len=1448 TSval=542666669 TSecr=0 [TCP segment of a reassembled PDU]"
"20","3.130530","23.193.42.11","192.168.137.22","TLSv1.1","245","Certificate, Server Hello Done"
"21","3.132828","192.168.137.22","23.193.42.11","TCP","66","55131  >  443 [ACK] Seq=61 Ack=2897 Win=62804 Len=0 TSval=0 TSecr=542666669"
"22","3.133230","192.168.137.22","23.193.42.11","TCP","66","55131  >  443 [ACK] Seq=61 Ack=3076 Win=65535 Len=0 TSval=0 TSecr=542666669"
"23","3.227502","192.168.137.22","23.193.42.11","TLSv1.1","408","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"24","3.262957","23.193.42.11","192.168.137.22","TLSv1.1","141","Change Cipher Spec, Encrypted Handshake Message"
"25","3.268381","192.168.137.22","23.193.42.11","TLSv1.1","1095","Application Data"
"26","3.268381","192.168.137.22","23.193.42.11","TLSv1.1","183","Application Data"
"27","3.298267","23.193.42.11","192.168.137.22","TCP","66","443  >  55131 [ACK] Seq=3151 Ack=1549 Win=32128 Len=0 TSval=542666836 TSecr=0"
"28","3.437821","23.193.42.11","192.168.137.22","TLSv1.1","503","Application Data"
"29","3.450493","35.161.195.31","192.168.137.22","TLSv1.1","375","Application Data"
"30","3.637482","192.168.137.22","23.193.42.11","TCP","66","55131  >  443 [ACK] Seq=1549 Ack=3588 Win=65535 Len=0 TSval=1 TSecr=542666976"
"31","3.647752","192.168.137.22","35.161.195.31","TCP","66","55485  >  443 [ACK] Seq=1 Ack=310 Win=65535 Len=0 TSval=22716 TSecr=3187143711"
"32","9.758237","192.168.137.22","192.168.137.1","DNS","104","Standard query 0x8996 A static-resource.np.community.playstation.net"
"33","9.778880","192.168.137.1","192.168.137.22","DNS","220","Standard query response 0x8996 A static-resource.np.community.playstation.net CNAME static-resource.np.community.playstation.net.edgekey.net CNAME e6234.g.akamaiedge.net A 23.195.100.205"
"34","9.781088","192.168.137.22","23.195.100.205","TCP","78","55130  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"35","9.807452","23.195.100.205","192.168.137.22","TCP","74","80  >  55130 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3678935545 TSecr=0 WS=128"
"36","9.810067","192.168.137.22","23.195.100.205","TCP","66","55130  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=3678935545"
"37","9.810067","192.168.137.22","23.195.100.205","HTTP","232","GET /np/resource/trophy/trophy-status.xml HTTP/1.1 "
"38","9.844252","23.195.100.205","192.168.137.22","TCP","66","80  >  55130 [ACK] Seq=1 Ack=167 Win=30080 Len=0 TSval=3678935581 TSecr=0"
"39","9.845943","23.195.100.205","192.168.137.22","HTTP/XML","584","HTTP/1.1 200 OK "
"40","9.848562","192.168.137.22","23.195.100.205","TCP","66","55130  >  80 [FIN, ACK] Seq=167 Ack=519 Win=65535 Len=0 TSval=1 TSecr=3678935584"
"41","9.878737","23.195.100.205","192.168.137.22","TCP","66","80  >  55130 [FIN, ACK] Seq=519 Ack=168 Win=30080 Len=0 TSval=3678935614 TSecr=1"
"42","9.881081","192.168.137.22","23.195.100.205","TCP","66","55130  >  80 [ACK] Seq=168 Ack=520 Win=65535 Len=0 TSval=1 TSecr=3678935614"
"43","11.249886","44.227.237.70","192.168.137.22","TLSv1.1","583","Application Data"
"44","11.447250","192.168.137.22","44.227.237.70","TCP","66","55513  >  5223 [ACK] Seq=299 Ack=518 Win=65535 Len=0 TSval=22746 TSecr=3472182052"
"45","15.449996","192.168.137.1","192.168.137.255","UDP","86","57621  >  57621 Len=44"
"46","16.131214","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"47","16.829900","192.168.137.22","35.161.195.31","TLSv1.1","119","Application Data"
"48","16.910942","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"49","16.923654","35.161.195.31","192.168.137.22","TLSv1.1","119","Application Data"
"50","17.117211","192.168.137.22","35.161.195.31","TCP","66","55485  >  443 [ACK] Seq=54 Ack=363 Win=65535 Len=0 TSval=22743 TSecr=3187157185"
"51","17.913081","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"52","19.704521","192.168.137.1","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"53","21.482554","192.168.137.1","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"54","31.141236","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"55","31.916238","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"56","32.915682","Dell_c7:e0:05","Broadcast","ARP","42","Who has 10.0.0.1? Tell 192.168.137.1"
"57","38.958958","192.168.137.22","192.168.137.1","DNS","91","Standard query 0x281e A gs-sec.ww.np.dl.playstation.net"
"58","38.978855","192.168.137.1","192.168.137.22","DNS","192","Standard query response 0x281e A gs-sec.ww.np.dl.playstation.net CNAME wild.ww.np.dl.playstation.net.edgekey.net CNAME e1800.d.akamaiedge.net A 23.64.80.77"
"59","38.982549","192.168.137.22","23.64.80.77","TCP","78","55129  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"60","39.014164","23.64.80.77","192.168.137.22","TCP","74","443  >  55129 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3129320577 TSecr=0 WS=128"
"61","39.016376","192.168.137.22","23.64.80.77","TCP","66","55129  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=3129320577"
"62","39.018622","192.168.137.22","23.64.80.77","TLSv1.1","126","Client Hello"
"63","39.052238","23.64.80.77","192.168.137.22","TCP","66","443  >  55129 [ACK] Seq=1 Ack=61 Win=29056 Len=0 TSval=3129320613 TSecr=0"
"64","39.052271","23.64.80.77","192.168.137.22","TCP","66","[TCP Dup ACK 63#1] 443  >  55129 [ACK] Seq=1 Ack=61 Win=29056 Len=0 TSval=3129320613 TSecr=0"
"65","39.052296","23.64.80.77","192.168.137.22","TLSv1.1","1514","Server Hello"
"66","39.053878","23.64.80.77","192.168.137.22","TLSv1.1","823","Certificate, Server Hello Done"
"67","39.056364","192.168.137.22","23.64.80.77","TCP","66","55129  >  443 [ACK] Seq=61 Ack=2206 Win=64943 Len=0 TSval=0 TSecr=3129320613"
"68","39.139897","192.168.137.22","23.64.80.77","TLSv1.1","408","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"69","39.172076","23.64.80.77","192.168.137.22","TLSv1.1","141","Change Cipher Spec, Encrypted Handshake Message"
"70","39.175194","192.168.137.22","23.64.80.77","TLSv1.1","359","Application Data"
"71","39.207473","23.64.80.77","192.168.137.22","TCP","1514","443  >  55129 [ACK] Seq=2281 Ack=696 Win=31104 Len=1448 TSval=3129320769 TSecr=0 [TCP segment of a reassembled PDU]"
"72","39.207512","23.64.80.77","192.168.137.22","TLSv1.1","591","Application Data"
"73","39.207527","23.64.80.77","192.168.137.22","TLSv1.1","119","Encrypted Alert"
"74","39.207539","23.64.80.77","192.168.137.22","TCP","66","443  >  55129 [FIN, ACK] Seq=4307 Ack=696 Win=31104 Len=0 TSval=3129320769 TSecr=0"
"75","39.210043","192.168.137.22","23.64.80.77","TCP","66","55129  >  443 [ACK] Seq=696 Ack=4254 Win=63727 Len=0 TSval=0 TSecr=3129320769"
"76","39.210043","192.168.137.22","23.64.80.77","TCP","66","55129  >  443 [ACK] Seq=696 Ack=4308 Win=63674 Len=0 TSval=0 TSecr=3129320769"
"77","39.211217","192.168.137.22","23.64.80.77","TLSv1.1","119","Encrypted Alert"
"78","39.211964","192.168.137.22","23.64.80.77","TCP","66","55129  >  443 [FIN, ACK] Seq=749 Ack=4308 Win=65535 Len=0 TSval=0 TSecr=3129320769"
"79","39.244896","23.64.80.77","192.168.137.22","TCP","54","443  >  55129 [RST] Seq=4308 Win=0 Len=0"
"80","39.244920","23.64.80.77","192.168.137.22","TCP","54","443  >  55129 [RST] Seq=4308 Win=0 Len=0"
"81","40.003090","192.168.137.22","44.227.237.70","TLSv1.1","119","Application Data"
"82","40.095829","44.227.237.70","192.168.137.22","TCP","66","5223  >  55513 [ACK] Seq=518 Ack=352 Win=416 Len=0 TSval=3472210900 TSecr=22803"
"83","40.481881","192.168.137.22","44.227.237.70","TLSv1.1","471","Application Data"
"84","40.574386","44.227.237.70","192.168.137.22","TCP","66","5223  >  55513 [ACK] Seq=518 Ack=757 Win=421 Len=0 TSval=3472211379 TSecr=22804"
"85","40.958068","192.168.137.22","192.168.137.1","DNS","86","Standard query 0x11a9 A us.np.stun.playstation.net"
"86","40.978914","192.168.137.1","192.168.137.22","DNS","133","Standard query response 0x11a9 A us.np.stun.playstation.net CNAME stun.ww.np.cn.s0.playstation.net A 52.40.62.80"
"87","40.982331","192.168.137.22","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"88","40.986388","192.168.137.22","192.168.137.1","DNS","104","Standard query 0x0599 A static-resource.np.community.playstation.net"
"89","41.006348","192.168.137.1","192.168.137.22","DNS","220","Standard query response 0x0599 A static-resource.np.community.playstation.net CNAME static-resource.np.community.playstation.net.edgekey.net CNAME e6234.g.akamaiedge.net A 23.195.100.205"
"90","41.008866","192.168.137.22","23.195.100.205","TCP","78","55128  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"91","41.035795","23.195.100.205","192.168.137.22","TCP","74","80  >  55128 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1553668559 TSecr=0 WS=128"
"92","41.038279","192.168.137.22","23.195.100.205","TCP","66","55128  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=1553668559"
"93","41.038279","192.168.137.22","23.195.100.205","HTTP","271","GET /np/resource/psp2-title/NPWR04288_00/matching/NPWR04288_00-matching.xml HTTP/1.1 "
"94","41.074476","23.195.100.205","192.168.137.22","TCP","66","80  >  55128 [ACK] Seq=1 Ack=206 Win=30080 Len=0 TSval=1553668598 TSecr=0"
"95","41.103810","23.195.100.205","192.168.137.22","HTTP/XML","648","HTTP/1.1 200 OK "
"96","41.106622","192.168.137.22","23.195.100.205","TCP","66","55128  >  80 [FIN, ACK] Seq=206 Ack=583 Win=65535 Len=0 TSval=0 TSecr=1553668626"
"97","41.107024","192.168.137.22","192.168.137.1","DNS","102","Standard query 0x1e8d A agent-22001.ww.np.matching.playstation.net"
"98","41.132962","192.168.137.1","192.168.137.22","DNS","182","Standard query response 0x1e8d A agent-22001.ww.np.matching.playstation.net CNAME elb001-mtc-ag20.mtc.usw2.np.cy.s0.playstation.net A 54.68.83.171 A 52.39.46.143"
"99","41.135639","192.168.137.22","54.68.83.171","TCP","78","55127  >  3478 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"100","41.142519","23.195.100.205","192.168.137.22","TCP","66","80  >  55128 [FIN, ACK] Seq=583 Ack=207 Win=30080 Len=0 TSval=1553668666 TSecr=0"
"101","41.144727","192.168.137.22","23.195.100.205","TCP","66","55128  >  80 [ACK] Seq=207 Ack=584 Win=65535 Len=0 TSval=0 TSecr=1553668666"
"102","41.233120","54.68.83.171","192.168.137.22","TCP","74","3478  >  55127 [SYN, ACK] Seq=0 Ack=1 Win=17898 Len=0 MSS=1460 SACK_PERM=1 TSval=2752042611 TSecr=0 WS=128"
"103","41.235580","192.168.137.22","54.68.83.171","TCP","66","55127  >  3478 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=2752042611"
"104","41.235580","192.168.137.22","54.68.83.171","TCP","120","55127  >  3478 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=54 TSval=0 TSecr=2752042611 [TCP segment of a reassembled PDU]"
"105","41.337583","54.68.83.171","192.168.137.22","TCP","66","3478  >  55127 [ACK] Seq=1 Ack=55 Win=17920 Len=0 TSval=2752042716 TSecr=0"
"106","41.337610","54.68.83.171","192.168.137.22","TCP","105","3478  >  55127 [PSH, ACK] Seq=1 Ack=55 Win=17920 Len=39 TSval=2752042716 TSecr=0 [TCP segment of a reassembled PDU]"
"107","41.436086","192.168.137.22","54.68.83.171","TCP","78","55126  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"108","41.532376","54.68.83.171","192.168.137.22","TCP","74","443  >  55126 [SYN, ACK] Seq=0 Ack=1 Win=17898 Len=0 MSS=1460 SACK_PERM=1 TSval=2745535482 TSecr=0 WS=128"
"109","41.535052","192.168.137.22","54.68.83.171","TCP","66","55126  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=2745535482"
"110","41.536636","192.168.137.22","54.68.83.171","TLSv1.1","126","Client Hello"
"111","41.537308","192.168.137.22","54.68.83.171","TCP","66","55127  >  3478 [ACK] Seq=55 Ack=40 Win=65535 Len=0 TSval=1 TSecr=2752042716"
"112","41.637331","54.68.83.171","192.168.137.22","TCP","105","[TCP Spurious Retransmission] 3478  >  55127 [PSH, ACK] Seq=1 Ack=55 Win=17920 Len=39 TSval=2752043016 TSecr=0"
"113","41.639999","54.68.83.171","192.168.137.22","TCP","66","443  >  55126 [ACK] Seq=1 Ack=61 Win=17920 Len=0 TSval=2745535591 TSecr=0"
"114","41.640045","54.68.83.171","192.168.137.22","TLSv1.1","1282","Server Hello, Certificate, Server Hello Done"
"115","41.640971","192.168.137.22","54.68.83.171","TCP","78","[TCP Dup ACK 111#1] 55127  >  3478 [ACK] Seq=55 Ack=40 Win=65535 Len=0 TSval=1 TSecr=2752042716 SLE=1 SRE=40"
"116","41.703566","192.168.137.22","54.68.83.171","TLSv1.1","408","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"117","41.807372","54.68.83.171","192.168.137.22","TLSv1.1","141","Change Cipher Spec, Encrypted Handshake Message"
"118","41.812102","192.168.137.22","54.68.83.171","TLSv1.1","887","Application Data"
"119","41.821918","192.168.137.22","23.195.100.205","TCP","78","55125  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"120","41.853141","23.195.100.205","192.168.137.22","TCP","74","80  >  55125 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1553669375 TSecr=0 WS=128"
"121","41.856051","192.168.137.22","23.195.100.205","TCP","66","55125  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=1 TSecr=1553669375"
"122","41.856051","192.168.137.22","23.195.100.205","HTTP","271","GET /np/resource/psp2-title/NPWR03718_00/matching/NPWR03718_00-matching.xml HTTP/1.1 "
"123","41.889651","23.195.100.205","192.168.137.22","TCP","66","80  >  55125 [ACK] Seq=1 Ack=206 Win=30080 Len=0 TSval=1553669412 TSecr=1"
"124","41.925017","23.195.100.205","192.168.137.22","HTTP/XML","648","HTTP/1.1 200 OK "
"125","41.928265","192.168.137.22","23.195.100.205","TCP","66","55125  >  80 [FIN, ACK] Seq=206 Ack=583 Win=65535 Len=0 TSval=1 TSecr=1553669447"
"126","41.928265","192.168.137.22","54.68.83.171","TCP","78","55124  >  3478 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"127","41.930187","54.68.83.171","192.168.137.22","TLSv1.1","327","Application Data"
"128","41.957441","23.195.100.205","192.168.137.22","TCP","66","80  >  55125 [FIN, ACK] Seq=583 Ack=207 Win=30080 Len=0 TSval=1553669479 TSecr=1"
"129","41.959811","192.168.137.22","23.195.100.205","TCP","66","55125  >  80 [ACK] Seq=207 Ack=584 Win=65535 Len=0 TSval=1 TSecr=1553669479"
"130","41.982841","192.168.137.22","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"131","42.025150","54.68.83.171","192.168.137.22","TCP","74","3478  >  55124 [SYN, ACK] Seq=0 Ack=1 Win=17898 Len=0 MSS=1460 SACK_PERM=1 TSval=2745535975 TSecr=0 WS=128"
"132","42.027710","192.168.137.22","54.68.83.171","TCP","66","55124  >  3478 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=2745535975"
"133","42.027710","192.168.137.22","54.68.83.171","TCP","120","55124  >  3478 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=54 TSval=0 TSecr=2745535975 [TCP segment of a reassembled PDU]"
"134","42.127190","192.168.137.22","54.68.83.171","TCP","66","55126  >  443 [ACK] Seq=1224 Ack=1553 Win=65439 Len=0 TSval=1 TSecr=2745535880"
"135","42.130228","54.68.83.171","192.168.137.22","TCP","66","3478  >  55124 [ACK] Seq=1 Ack=55 Win=17920 Len=0 TSval=2745536080 TSecr=0"
"136","42.130258","54.68.83.171","192.168.137.22","TCP","105","3478  >  55124 [PSH, ACK] Seq=1 Ack=55 Win=17920 Len=39 TSval=2745536080 TSecr=0 [TCP segment of a reassembled PDU]"
"137","42.228245","192.168.137.22","54.68.83.171","TLSv1.1","119","Encrypted Alert"
"138","42.228758","192.168.137.22","54.68.83.171","TCP","66","55126  >  443 [FIN, ACK] Seq=1277 Ack=1553 Win=65535 Len=0 TSval=1 TSecr=2745535880"
"139","42.229512","192.168.137.22","54.68.83.171","TCP","78","55123  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"140","42.324633","54.68.83.171","192.168.137.22","TCP","78","[TCP Dup ACK 127#1] 443  >  55126 [ACK] Seq=1553 Ack=1224 Win=20736 Len=0 TSval=2745536274 TSecr=1 SLE=1277 SRE=1278"
"141","42.327338","192.168.137.22","54.68.83.171","TCP","66","55124  >  3478 [ACK] Seq=55 Ack=40 Win=65535 Len=0 TSval=0 TSecr=2745536080"
"142","42.329366","54.68.83.171","192.168.137.22","TCP","74","443  >  55123 [SYN, ACK] Seq=0 Ack=1 Win=17898 Len=0 MSS=1460 SACK_PERM=1 TSval=2751951640 TSecr=0 WS=128"
"143","42.329392","54.68.83.171","192.168.137.22","TCP","66","443  >  55126 [ACK] Seq=1553 Ack=1278 Win=20736 Len=0 TSval=2745536279 TSecr=1"
"144","42.329405","54.68.83.171","192.168.137.22","TCP","66","443  >  55126 [FIN, ACK] Seq=1553 Ack=1278 Win=20736 Len=0 TSval=2745536279 TSecr=1"
"145","42.331625","192.168.137.22","54.68.83.171","TCP","66","55123  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=2751951640"
"146","42.331625","192.168.137.22","54.68.83.171","TCP","66","55126  >  443 [ACK] Seq=1278 Ack=1554 Win=65535 Len=0 TSval=1 TSecr=2745536279"
"147","42.333772","192.168.137.22","54.68.83.171","TLSv1.1","126","Client Hello"
"148","42.428516","54.68.83.171","192.168.137.22","TCP","105","[TCP Spurious Retransmission] 3478  >  55124 [PSH, ACK] Seq=1 Ack=55 Win=17920 Len=39 TSval=2745536380 TSecr=0"
"149","42.430905","192.168.137.22","54.68.83.171","TCP","78","[TCP Dup ACK 141#1] 55124  >  3478 [ACK] Seq=55 Ack=40 Win=65535 Len=0 TSval=1 TSecr=2745536080 SLE=1 SRE=40"
"150","42.431701","54.68.83.171","192.168.137.22","TCP","66","443  >  55123 [ACK] Seq=1 Ack=61 Win=17920 Len=0 TSval=2751951744 TSecr=0"
"151","42.431722","54.68.83.171","192.168.137.22","TLSv1.1","1282","Server Hello, Certificate, Server Hello Done"
"152","42.436488","54.68.83.171","192.168.137.22","TCP","66","[TCP Dup ACK 150#1] 443  >  55123 [ACK] Seq=1217 Ack=61 Win=17920 Len=0 TSval=2751951749 TSecr=0"
"153","42.447045","35.161.195.31","192.168.137.22","TLSv1.1","439","Application Data"
"154","42.496970","192.168.137.22","54.68.83.171","TLSv1.1","408","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"155","42.599589","54.68.83.171","192.168.137.22","TLSv1.1","141","Change Cipher Spec, Encrypted Handshake Message"
"156","42.607350","192.168.137.22","54.68.83.171","TLSv1.1","887","Application Data"
"157","42.647128","192.168.137.22","35.161.195.31","TCP","66","55485  >  443 [ACK] Seq=54 Ack=736 Win=65535 Len=0 TSval=22794 TSecr=3187182709"
"158","42.727683","54.68.83.171","192.168.137.22","TLSv1.1","327","Application Data"
"159","42.808253","192.168.137.22","54.68.83.171","TLSv1.1","119","Encrypted Alert"
"160","42.808253","192.168.137.22","54.68.83.171","TCP","66","55123  >  443 [FIN, ACK] Seq=1277 Ack=1553 Win=65535 Len=0 TSval=1 TSecr=2751952039"
"161","42.825039","192.168.137.22","192.168.137.1","DNS","104","Standard query 0x662e A static-resource.np.community.playstation.net"
"162","42.850235","192.168.137.1","192.168.137.22","DNS","220","Standard query response 0x662e A static-resource.np.community.playstation.net CNAME static-resource.np.community.playstation.net.edgekey.net CNAME e6234.g.akamaiedge.net A 23.195.100.205"
"163","42.857860","192.168.137.22","23.195.100.205","TCP","78","55122  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"164","42.886739","23.195.100.205","192.168.137.22","TCP","74","80  >  55122 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=3675921939 TSecr=0 WS=128"
"165","42.889184","192.168.137.22","23.195.100.205","TCP","66","55122  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=3675921939"
"166","42.889184","192.168.137.22","23.195.100.205","HTTP","290","GET /np/resource/psp2-title/NPWR04288_00/storage/NPWR04288_00-storage.xml HTTP/1.1 "
"167","42.906102","54.68.83.171","192.168.137.22","TCP","78","[TCP Dup ACK 158#1] 443  >  55123 [ACK] Seq=1553 Ack=1224 Win=20736 Len=0 TSval=2751952218 TSecr=1 SLE=1277 SRE=1278"
"168","42.911087","54.68.83.171","192.168.137.22","TCP","66","443  >  55123 [ACK] Seq=1553 Ack=1278 Win=20736 Len=0 TSval=2751952224 TSecr=1"
"169","42.911113","54.68.83.171","192.168.137.22","TCP","66","443  >  55123 [FIN, ACK] Seq=1553 Ack=1278 Win=20736 Len=0 TSval=2751952224 TSecr=1"
"170","42.913314","192.168.137.22","54.68.83.171","TCP","66","55123  >  443 [ACK] Seq=1278 Ack=1554 Win=65535 Len=0 TSval=2 TSecr=2751952224"
"171","42.924962","23.195.100.205","192.168.137.22","TCP","66","80  >  55122 [ACK] Seq=1 Ack=225 Win=30080 Len=0 TSval=3675921976 TSecr=0"
"172","42.925121","23.195.100.205","192.168.137.22","HTTP/XML","617","HTTP/1.1 200 OK "
"173","42.927694","192.168.137.22","23.195.100.205","TCP","66","55122  >  80 [FIN, ACK] Seq=225 Ack=552 Win=65535 Len=0 TSval=0 TSecr=3675921977"
"174","42.930939","192.168.137.22","192.168.137.1","DNS","101","Standard query 0x174c A storage01.ww.np.community.playstation.net"
"175","42.950241","192.168.137.1","192.168.137.22","DNS","220","Standard query response 0x174c A storage01.ww.np.community.playstation.net CNAME 19188-wildcard.ww.np.community.playstation.net.edgekey.net CNAME e19188.b.akamaiedge.net A 23.193.41.220"
"176","42.955952","192.168.137.22","23.193.41.220","TCP","78","55121  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=1 SACK_PERM=1 TSval=0 TSecr=0"
"177","42.959735","23.195.100.205","192.168.137.22","TCP","66","80  >  55122 [FIN, ACK] Seq=552 Ack=226 Win=30080 Len=0 TSval=3675922012 TSecr=0"
"178","42.962113","192.168.137.22","23.195.100.205","TCP","66","55122  >  80 [ACK] Seq=226 Ack=553 Win=65535 Len=0 TSval=0 TSecr=3675922012"
"179","42.982448","23.193.41.220","192.168.137.22","TCP","74","443  >  55121 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=4009037990 TSecr=0 WS=128"
"180","42.983491","192.168.137.22","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"181","42.984803","192.168.137.22","23.193.41.220","TCP","66","55121  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0 TSval=0 TSecr=4009037990"
"182","42.989620","192.168.137.22","23.193.41.220","TLSv1.1","126","Client Hello"
"183","43.013654","23.193.41.220","192.168.137.22","TCP","66","443  >  55121 [ACK] Seq=1 Ack=61 Win=29056 Len=0 TSval=4009038020 TSecr=0"
"184","43.013693","23.193.41.220","192.168.137.22","TLSv1.1","1514","Server Hello"
"185","43.013709","23.193.41.220","192.168.137.22","TCP","1514","443  >  55121 [ACK] Seq=1449 Ack=61 Win=29056 Len=1448 TSval=4009038020 TSecr=0 [TCP segment of a reassembled PDU]"
